"Id","TeamId","UserId"
22702,7905,18551
22703,7906,1022
22707,7909,443
22713,7913,7755
22717,7917,8875
22718,7918,5719
22721,7920,16409
22724,7922,18051
22723,7922,18099
22725,7922,18340
22727,7924,18726
22728,7925,18978
22731,7927,18979
22734,7930,11150
22737,7932,18999
22738,7933,18987
22739,7934,19002
22740,7935,18993
22744,7939,11113
22747,7942,1502
22748,7943,19027
22754,7948,18918
22756,7950,17630
22759,7953,15129
22761,7954,17934
22766,7959,19047
22767,7960,19052
22768,7961,5823
22771,7964,5006
22773,7966,17536
22777,7970,19060
22782,7975,19065
22783,7976,18785
22784,7977,17833
22786,7978,7832
22787,7979,5852
22788,7980,14848
22790,7982,18247
22791,7983,18729
22792,7984,13469
22793,7985,19086
22794,7986,12892
22796,7988,19090
22797,7989,652
22799,7990,14176
22798,7990,19091
22801,7992,12584
22806,7997,18460
22809,8000,18576
22810,8001,18288
22812,8003,19109
22813,8004,18087
22814,8005,18496
22817,8007,16509
22818,8008,19099
22819,8009,19113
22820,8010,18120
22821,8011,19115
22823,8013,10128
22824,8014,18150
22825,8015,2123
22828,8017,9514
22831,8020,19126
22832,8021,18284
22833,8022,1275
22837,8025,19133
22844,8032,17772
22845,8033,19068
22852,8040,18995
22854,8042,4960
22855,8043,19166
22859,8045,18646
22860,8046,10919
22861,8047,4558
22862,8048,4155
22863,8049,19180
22864,8050,2707
22865,8050,17702
22866,8050,18227
22870,8054,2056
22872,8056,18898
22879,8063,2140
22880,8063,2233
22883,8065,12673
22886,8068,18727
22887,8069,2744
22889,8071,18931
22890,8072,12889
22893,8075,19022
22894,8076,1457
23372,8076,19168
22897,8079,2535
22899,8080,17578
22898,8080,19237
22901,8082,6174
22906,8087,19145
22910,8091,19256
22911,8092,3283
22920,8099,19256
22932,8110,19271
22933,8111,19279
22934,8112,19257
22935,8113,11579
22936,8114,15253
22938,8116,5948
22939,8117,19284
22941,8119,7901
22942,8120,19181
22943,8121,5823
22944,8122,6873
22945,8123,19296
22946,8124,6873
22947,8125,19304
22948,8126,18033
22950,8128,19306
22953,8131,19309
22954,8132,19304
22955,8133,19309
22956,8134,19306
22960,8138,19324
22962,8139,19329
22964,8141,19337
22966,8143,16145
22967,8144,17955
22968,8145,18925
22970,8147,19068
22971,8148,17505
22972,8149,17580
22973,8150,17592
22974,8151,1373
22977,8153,16342
22978,8154,18925
22981,8157,18974
22982,8158,19244
22983,8159,19368
22985,8161,15934
22986,8162,19118
22989,8165,19118
22990,8166,4560
22991,8167,19118
22993,8169,19388
23118,8169,19550
22995,8171,19391
22999,8175,18858
23000,8176,5844
23002,8178,19109
23004,8180,19420
23011,8186,12399
23015,8190,4398
23016,8191,18865
23019,8194,17507
23023,8198,19481
23024,8199,19398
23025,8200,421
23029,8203,10108
23031,8205,17946
23032,8206,17899
23034,8208,829
23035,8209,19118
23037,8211,7832
23038,8212,7052
23039,8213,2874
23040,8214,3592
23041,8215,1553
23042,8216,9766
23043,8217,8862
23044,8218,993
23046,8220,14628
23047,8221,2735
23048,8222,6873
23049,8223,2525
23050,8224,19444
23051,8225,3346
23052,8226,7117
23055,8229,2702
23057,8231,7132
23060,8234,769
23061,8235,14364
23062,8236,5951
23063,8237,19506
23064,8238,9729
23066,8240,18150
23067,8241,19508
23069,8243,11556
23071,8245,7604
23072,8246,10171
23078,8250,19515
23080,8252,19517
23081,8253,19518
23082,8254,7959
23083,8255,634
23084,8256,19524
23088,8260,5642
23089,8261,18376
23091,8263,18463
23094,8265,19540
23098,8269,19454
23103,8273,17950
23104,8274,13644
23106,8276,18726
23114,8283,19560
23116,8285,19562
23121,8288,713
23123,8290,926
23126,8293,18731
23128,8295,14760
23129,8296,16108
23131,8298,19546
23132,8298,19587
23134,8300,5635
23138,8304,18496
23547,8304,21434
23149,8313,1814
23150,8314,19595
23153,8317,19623
23157,8321,19249
24694,8321,21633
24697,8321,24453
23160,8324,16409
23163,8327,1004
23169,8333,3158
23170,8334,16295
23171,8335,1475
23174,8338,12260
23175,8339,7182
23182,8344,2057
23187,8347,19657
23189,8349,5462
23193,8352,18990
23194,8353,19542
23200,8359,18621
23203,8362,19704
23206,8365,4121
23207,8366,17200
23209,8368,19722
23211,8370,17387
23212,8371,17889
23213,8372,4924
23214,8373,19711
23215,8374,19741
23217,8376,18449
23218,8377,19725
23219,8378,12268
23226,8385,19857
23232,8391,19723
23233,8391,19909
23237,8395,3518
23239,8397,14539
23240,8398,19882
23242,8400,634
23247,8405,18998
23248,8406,11621
23250,8408,18997
23251,8409,1486
23255,8413,19914
23257,8415,20008
23262,8419,20027
23263,8420,5162
23268,8425,19937
23271,8428,13130
23284,8440,20135
23286,8442,20202
23288,8444,20230
23295,8444,20281
23301,8444,20333
23289,8445,20221
23311,8465,5159
23313,8467,770
23314,8468,20351
23320,8474,20327
23325,8479,18351
23327,8481,1483
23339,8492,20575
23348,8501,20693
23350,8503,20726
23351,8504,20746
23352,8505,5120
23353,8505,20742
23357,8509,6909
23358,8510,20781
23359,8511,19000
23366,8518,1983
23367,8519,19623
23368,8520,4836
23370,8522,20535
23371,8523,20889
23373,8524,18244
23375,8526,561
23380,8531,10454
23385,8536,4193
23386,8537,20969
23389,8540,5948
23392,8543,20977
23398,8548,5410
23402,8552,2824
23405,8555,3626
23407,8557,19209
25962,8557,27116
23410,8560,2845
23411,8561,20603
23412,8562,19209
23416,8566,21124
23417,8567,21116
23418,8568,21057
23422,8570,3956
23425,8573,4130
23426,8574,17283
23428,8576,21173
23432,8580,21017
23435,8583,20509
23436,8584,8164
23437,8585,21017
23438,8586,4691
23439,8587,20646
23440,8588,1727
23441,8589,3090
23442,8590,7235
23443,8591,21184
23444,8592,6178
23446,8594,18989
23447,8595,21232
23448,8596,21241
23449,8597,21225
23450,8598,20696
23451,8599,19393
23452,8600,8905
23455,8603,6074
23461,8609,20781
23464,8612,20624
23467,8615,10454
23469,8616,21277
23474,8621,19760
23477,8624,8464
23479,8626,11652
23737,8626,22525
23480,8627,1902
23481,8628,13829
23484,8631,1553
23491,8638,21438
23492,8639,2728
23495,8642,7356
23496,8643,18084
23497,8644,12010
23510,8655,21475
23511,8656,21552
23512,8657,1927
23515,8660,20889
23517,8662,13341
23523,8667,19001
23524,8668,19655
23533,8677,1004
23539,8683,3456
23545,8687,19300
23551,8691,7657
23552,8692,17343
23554,8694,21457
23555,8695,21625
23565,8705,21681
23568,8708,1557
23569,8709,20889
23570,8710,21704
23571,8711,417
23572,8712,21435
23576,8716,20190
23579,8719,18991
23581,8721,7091
23582,8722,19123
23586,8726,12500
23588,8728,18994
23594,8734,21768
23596,8736,9385
23597,8737,21799
23598,8738,19527
23601,8741,19756
23603,8743,19583
23604,8743,21831
23609,8743,21848
23606,8745,3966
23611,8749,21475
23614,8752,21475
23621,8759,18052
23623,8761,18334
23637,8773,4688
23639,8775,21194
23644,8780,19542
23646,8782,1682
23663,8793,22072
23667,8797,20348
23668,8798,22193
23669,8798,22199
24075,8798,22764
23672,8801,4677
23675,8804,22240
23676,8805,20743
23685,8812,18405
23693,8818,1955
23694,8819,22352
23698,8823,19843
23702,8827,1502
23704,8829,22406
23705,8830,10988
23709,8834,21723
23711,8836,9441
23712,8836,16192
23714,8838,22418
23715,8839,19324
23723,8847,17433
23724,8848,6724
23727,8851,808
23728,8852,18977
23729,8853,22293
23730,8854,3370
23732,8856,22499
23733,8857,18620
23735,8859,18294
23736,8860,22537
25069,8860,24992
23741,8864,6196
23743,8866,926
23746,8869,18642
23749,8872,22600
23753,8876,6808
23754,8877,22628
23757,8880,19196
23758,8881,1373
23760,8883,22645
23761,8884,22655
23762,8885,21521
23765,8888,5642
23766,8889,7482
23767,8890,13209
23768,8891,17158
23770,8893,21853
23771,8894,19273
23772,8895,17379
23773,8896,10694
23774,8897,4473
23778,8901,22712
23779,8902,21839
23781,8904,22716
24145,8904,23343
23782,8905,3877
23783,8906,18623
23787,8908,19502
23786,8908,19553
23789,8910,13720
23792,8913,22759
23793,8914,13445
23794,8915,2821
23798,8919,22781
23802,8923,22533
23808,8929,22820
23809,8930,22822
23810,8931,5472
23814,8935,22827
23815,8936,22797
23817,8938,22441
23818,8939,22819
23826,8947,4836
23827,8948,21768
23830,8951,20889
23831,8952,20035
23834,8955,10215
23835,8956,22889
23837,8958,22895
23838,8959,22640
23866,8962,21778
23841,8962,22913
23843,8964,3230
23844,8965,11068
23846,8967,3230
23847,8968,3230
23848,8969,14741
23850,8971,10141
23851,8972,6603
23854,8975,19936
23855,8976,22841
23856,8976,22964
23859,8979,22976
23860,8980,22980
23862,8982,13523
23864,8984,22992
23867,8986,1553
23868,8987,20642
23869,8988,20593
23874,8993,22892
23875,8994,22911
23876,8995,10041
23877,8996,21961
23878,8997,9846
23879,8998,2702
23882,9000,23026
23883,9001,7482
23885,9003,23045
23886,9004,23025
23888,9006,19583
23889,9006,21831
23890,9006,21848
23891,9007,16231
23893,9009,20631
23894,9010,10223
23895,9011,3358
23898,9014,23071
23903,9019,11620
24446,9021,13525
25362,9021,16399
24346,9021,17982
24310,9021,19369
23968,9021,21224
24708,9021,22659
23905,9021,22958
23906,9021,23084
23907,9021,23086
23916,9021,23101
23929,9021,23124
23931,9021,23140
23944,9021,23171
23984,9021,23188
23985,9021,23277
24023,9021,23368
24066,9021,23468
24445,9021,23472
24067,9021,23499
24090,9021,23500
24150,9021,23590
24148,9021,23605
24489,9021,23616
24179,9021,23661
24202,9021,23742
24271,9021,23779
24270,9021,23785
24269,9021,23813
24656,9021,23825
24547,9021,23893
25170,9021,23905
24492,9021,24160
24683,9021,24415
24706,9021,24445
24707,9021,24446
24716,9021,24478
24811,9021,24545
25173,9021,24650
25172,9021,24671
25171,9021,24762
23908,9022,18288
23909,9023,22981
23910,9024,19540
23911,9025,23098
23912,9026,15920
23915,9028,20747
23917,9029,21436
23920,9032,17216
23921,9033,20680
23923,9035,5651
23924,9036,23117
23928,9040,22185
23932,9042,17841
23936,9046,23164
23938,9048,23166
23940,9050,11211
23948,9055,7636
23950,9056,20599
23951,9057,19583
23952,9057,21831
23953,9057,21848
23957,9061,22694
23958,9062,16163
23960,9064,19701
23962,9066,19667
23964,9068,10175
23965,9069,18273
23966,9070,18640
23967,9071,23250
23973,9076,22958
23975,9078,23196
23976,9079,20255
23978,9081,23246
23979,9082,7497
23982,9085,14558
23988,9089,23125
23990,9091,21768
23992,9093,23275
23993,9094,23309
23994,9095,23315
23996,9097,23317
23997,9098,5273
26325,9098,27945
23999,9100,23322
24000,9101,4831
24057,9102,23216
24001,9102,23217
24004,9105,21095
24008,9109,23352
24009,9110,16409
24010,9111,561
24012,9113,19565
24014,9115,19134
24016,9117,23346
24019,9119,22822
24020,9120,23374
24024,9123,23369
24030,9129,22194
24032,9131,10506
24033,9132,23403
24038,9137,3065
24040,9139,23447
24043,9142,22905
24047,9146,22383
24049,9148,17438
24050,9149,21579
24051,9150,10018
24052,9151,23476
24056,9155,5462
24059,9157,13054
24060,9158,21393
24063,9161,18406
24065,9163,20209
24072,9168,23488
24073,9169,23512
24074,9170,22822
24080,9175,5048
24085,9178,21681
24087,9180,23525
24092,9183,12884
24094,9185,23390
24095,9186,23186
24096,9187,22980
24106,9196,13983
24107,9197,23568
24108,9198,22833
24110,9200,12910
24111,9201,23419
24117,9207,23550
24119,9209,19272
24134,9222,15006
24135,9223,22999
24137,9225,9793
24138,9226,23611
24141,9229,23335
24142,9230,19711
24144,9232,7188
24146,9233,23634
24149,9235,23631
24165,9249,7185
24166,9250,17947
24167,9250,18425
24168,9251,23654
24171,9254,6398
24172,9255,12737
24184,9266,23706
24186,9268,5209
24187,9269,4215
24188,9270,23715
24189,9271,23719
24197,9279,23743
24198,9280,23747
24199,9281,23749
24201,9283,9436
24207,9288,8528
24210,9291,23763
24212,9293,16074
24214,9295,23769
24215,9296,23554
24216,9297,4753
24221,9302,23770
24223,9304,2088
24226,9307,18710
24227,9308,22739
24228,9309,23537
24229,9310,4753
24230,9311,1275
24231,9312,19577
24232,9313,22991
24234,9315,23800
24237,9318,23802
24238,9318,23806
24239,9318,23808
24255,9334,23223
24257,9334,23224
24256,9334,23226
24263,9340,5251
24267,9344,5345
24272,9346,11803
24275,9349,519
24276,9350,23760
24278,9352,23832
24279,9353,23815
24283,9357,23658
24297,9370,3545
24301,9374,855
24304,9377,23863
24305,9378,1889
24309,9382,5212
24314,9386,13209
24316,9388,21532
24322,9394,23884
24323,9395,23890
24325,9397,9492
24327,9399,7117
24328,9400,23899
24331,9403,23914
24335,9407,1664
24339,9411,5503
24341,9413,23933
24345,9417,23935
24347,9418,808
24349,9420,23561
24352,9423,7052
28156,9423,24266
28157,9423,27953
24353,9424,20038
24354,9425,23957
24357,9428,22917
24359,9430,23904
24370,9441,3171
24373,9444,3950
24374,9445,3260
24375,9446,19483
24376,9447,3230
24377,9448,23985
24379,9450,23989
24380,9451,18950
24381,9452,23991
24384,9455,18633
24387,9458,12881
24388,9459,3669
24391,9462,23886
24393,9464,656
24396,9467,20545
24397,9468,15920
24399,9470,24012
24400,9471,14035
24401,9472,24014
24407,9477,13720
24408,9478,24027
24412,9481,24002
24415,9484,23929
24416,9485,13720
24417,9486,18612
24418,9487,4040
24420,9489,9535
24421,9490,22821
24423,9492,14837
24424,9492,15913
24426,9494,23947
24550,9494,24229
24428,9495,13523
24434,9501,12584
24435,9502,3567
24439,9506,11644
24440,9507,24063
25913,9508,1820
24441,9508,24056
24443,9510,17750
24447,9512,24084
24448,9513,24085
24453,9518,24100
24455,9520,23526
24461,9525,2591
24464,9528,1927
24467,9531,20511
24475,9539,23759
24483,9547,1599
24490,9553,23227
24491,9554,24161
24493,9555,24062
24497,9559,23610
24500,9561,20646
24501,9562,24065
24502,9563,23196
24504,9565,24157
24512,9573,19557
24513,9574,24187
24516,9577,17387
24517,9578,24198
24518,9579,24195
24521,9581,18611
24520,9581,23257
24592,9581,24303
24526,9586,24213
24546,9605,23512
24549,9607,24234
24552,9609,23355
24553,9610,24119
24555,9612,3232
24614,9612,10640
24557,9614,2702
24558,9615,1680
24561,9618,13720
24566,9622,24264
24567,9623,24093
24572,9627,23164
24573,9628,23166
25582,9630,7657
24575,9630,10694
24577,9632,417
24578,9633,23987
24587,9640,24199
24588,9641,24301
24589,9642,24302
24590,9643,24304
24591,9644,24291
24593,9645,24241
24594,9646,16398
24595,9647,18742
24597,9649,24266
24598,9649,24315
24600,9651,24305
24602,9653,19756
24605,9656,24327
24606,9657,16117
24607,9658,18933
24608,9659,24006
24610,9661,24333
24615,9665,24216
24617,9667,7199
25828,9669,4398
24619,9669,6732
24623,9672,24350
24626,9675,14212
24627,9676,19474
24629,9678,24152
24630,9678,24244
24631,9679,6724
24632,9680,24363
24636,9684,24370
24638,9686,6943
24639,9687,24375
24641,9689,20758
24643,9691,12889
24644,9692,23807
24645,9692,24378
24646,9692,24379
24647,9693,24384
48389,9693,64535
24653,9699,18742
24663,9708,17247
24669,9713,19041
24732,9713,19175
24671,9715,20345
24672,9716,24367
24673,9717,19345
24678,9722,19674
24682,9726,8862
24684,9727,443
24685,9728,19501
24691,9734,18215
24692,9735,16108
24700,9740,10215
24701,9741,926
24702,9742,23352
24703,9743,17609
24705,9745,18052
24711,9748,24307
25147,9752,18034
24717,9752,19330
24719,9754,24160
24751,9754,24166
24720,9755,11808
24721,9756,18296
24723,9758,24493
24726,9760,21123
24727,9761,22817
24728,9762,16117
24731,9765,23773
24734,9767,17982
24736,9769,5666
24737,9770,24457
24738,9771,12311
24739,9772,18764
24744,9777,24531
24745,9778,24448
24753,9785,24525
24755,9787,24550
24757,9789,24555
24758,9790,9608
24760,9792,7753
24761,9793,20743
24764,9796,1458
24767,9799,24350
24769,9801,6074
24772,9804,20309
24773,9805,24577
24775,9807,16389
24777,9809,24252
24782,9813,24096
24781,9813,24583
24932,9813,24586
25338,9813,24652
24917,9813,24733
24784,9815,23930
24786,9817,23186
24787,9818,23346
24788,9819,17711
24799,9830,24609
24801,9831,24612
24802,9832,20746
24803,9833,10041
24804,9834,24615
24807,9837,24564
24809,9839,24223
24810,9840,24625
24812,9841,24600
24815,9844,24631
24816,9845,24635
24817,9846,24638
24819,9848,24639
24820,9849,24640
24821,9850,24642
24822,9851,3232
24833,9862,20234
24835,9864,23515
24840,9869,17463
24841,9870,7138
24846,9875,22991
24847,9876,24397
24856,9885,17221
24857,9885,24675
24861,9889,18854
24865,9893,8855
24866,9894,22813
24869,9897,20983
24870,9898,24689
24871,9899,24690
24872,9900,24691
24875,9903,20748
24876,9904,24694
24877,9905,24696
24889,9917,24714
24892,9920,774
24906,9934,23607
24907,9935,3944
24913,9941,24744
24918,9945,12847
24919,9946,6609
24931,9957,24772
24933,9958,2820
24936,9961,22815
24938,9963,22608
24939,9964,24739
24940,9965,24789
24947,9972,22999
24954,9977,24795
24963,9986,24813
24966,9989,19574
24981,10004,4547
24982,10005,20041
24985,10008,19433
25627,10008,25300
26699,10009,1602
26700,10009,3258
24986,10009,7837
24987,10010,11644
24995,10018,14116
24996,10019,3138
24997,10020,24864
24998,10021,24868
24999,10022,24871
25001,10024,24873
25010,10033,5048
25015,10038,24630
25017,10040,24893
25018,10041,24775
25021,10044,11565
25026,10048,24884
25029,10051,24778
25030,10052,21858
25031,10053,24795
25032,10054,24891
25035,10057,24849
25040,10062,24928
25043,10064,24760
25042,10064,24929
25044,10065,11659
25046,10066,24687
25047,10067,17432
25048,10068,19286
25049,10069,24941
25051,10071,23545
25052,10072,519
25058,10077,10748
25059,10078,24968
25060,10079,24970
25062,10080,24976
25064,10082,23427
25065,10083,24979
25066,10084,24989
25070,10087,14000
25071,10088,24998
25074,10091,25020
25076,10093,24954
25077,10094,25027
25078,10095,25036
25079,10096,25037
25081,10098,25040
25082,10099,12679
25083,10100,25044
25084,10101,25048
25087,10104,24457
25097,10114,18323
25098,10115,25023
25100,10117,1983
25104,10121,23409
25105,10122,25117
25106,10123,914
25107,10124,25119
25108,10125,23457
25111,10128,25139
25112,10129,25142
25113,10130,19518
25114,10131,25143
25117,10134,25155
25118,10135,11134
25119,10136,17730
25120,10137,25156
25121,10138,14982
25122,10139,19544
25123,10140,25161
25126,10143,25162
25127,10144,25168
25128,10145,25169
25130,10147,25176
25131,10148,23736
25132,10149,25179
25133,10150,25014
25134,10151,25181
25135,10152,25188
25136,10153,22825
25137,10154,25193
25140,10157,25046
25141,10158,25204
25143,10160,9441
25144,10160,16192
25145,10161,22999
25146,10162,25150
25151,10165,25212
25152,10166,22814
25153,10167,25213
25154,10168,9385
25155,10169,25222
25156,10170,10679
25158,10172,24937
25159,10173,18847
25160,10174,25234
25162,10176,25238
25164,10178,24477
25165,10179,17513
25166,10180,7597
25167,10181,2460
25168,10182,8224
25169,10183,17169
25175,10185,19438
25176,10186,25261
25178,10188,3044
25179,10189,25276
25180,10190,25270
25182,10192,5488
25184,10194,25282
25186,10196,7677
25187,10197,5048
25200,10209,25323
25201,10210,12702
25202,10211,25286
25203,10212,17952
25206,10215,561
25209,10218,24416
25211,10220,25358
25215,10224,22805
25218,10227,25269
25220,10229,25373
25224,10233,25365
25228,10237,25387
25230,10239,20887
25231,10240,17494
25233,10242,16339
25235,10244,25400
25237,10246,3756
25238,10247,11813
25240,10249,24056
25241,10250,25417
25242,10251,25427
25243,10252,25429
25244,10253,25434
25245,10254,17360
25248,10257,5618
25249,10258,22533
25250,10259,25443
25538,10260,5456
25252,10260,22508
25251,10260,25447
25253,10260,25451
25258,10264,25466
25269,10274,25494
25270,10275,11796
25274,10278,25348
25276,10280,14567
25279,10283,25512
25280,10284,21026
25281,10285,19670
25284,10288,24402
54833,10288,90099
25286,10290,12293
25287,10291,25213
25288,10292,23404
25290,10294,7207
25291,10295,1877
25292,10296,8814
25299,10303,25546
25302,10306,25557
25304,10308,22705
25318,10308,25588
25305,10309,20519
25306,10310,25563
25308,10312,23983
25309,10313,1822
25310,10314,882
25311,10315,25574
25312,10316,25568
25313,10317,3683
25320,10323,25567
25321,10324,25594
25324,10327,24605
25325,10328,6609
25326,10329,25568
25327,10330,17301
25330,10332,10132
25335,10336,25621
25336,10337,25622
25337,10338,10281
25341,10341,23894
25345,10345,25637
25346,10346,7978
25357,10356,25636
25358,10357,24856
25363,10361,5548
25364,10362,24266
25365,10363,25112
25366,10364,25703
25370,10366,5773
25371,10367,25708
25372,10368,5773
25373,10369,5773
25374,10370,5773
25378,10373,25716
25397,10374,18848
25391,10374,18954
25379,10374,23247
25380,10375,22703
25389,10383,25508
25390,10384,16325
25393,10386,24020
25394,10386,24028
25395,10386,24046
25396,10387,6416
25398,10388,25745
25408,10397,25625
25409,10398,25442
25411,10400,25773
25412,10401,3756
25413,10402,24456
25417,10406,13340
25419,10408,25788
25420,10409,5660
25421,10410,24533
25422,10411,25690
25427,10416,25829
25428,10417,22628
25429,10418,2874
25432,10420,25449
25433,10421,25824
25437,10425,25286
25439,10427,25857
25441,10429,19536
25442,10430,19538
25444,10432,25497
25457,10442,23519
25459,10444,25123
25462,10447,19870
25464,10449,25947
25465,10450,16399
25466,10451,25929
25468,10453,23974
25469,10454,5018
25473,10458,21630
25476,10461,14006
25480,10464,5661
25479,10464,25657
25483,10467,26023
25484,10468,25816
25485,10469,6237
25487,10471,22928
25494,10477,24429
25498,10480,22065
25499,10481,25441
25500,10481,26056
25503,10484,23268
25505,10486,1553
25508,10489,764
25514,10495,26008
25516,10497,26098
25517,10498,26099
25524,10504,26108
25525,10505,26113
25528,10508,6049
25530,10510,26038
25533,10513,1458
25534,10514,6944
25539,10518,11614
25541,10520,3756
25542,10521,3756
25546,10525,24381
25553,10530,25904
25555,10532,23195
25560,10536,26165
25561,10537,24293
25562,10538,13492
25563,10539,26173
25564,10540,21722
25565,10541,26178
25573,10544,26182
25578,10549,18903
25579,10550,26072
25583,10553,1664
25586,10556,26231
25588,10558,5719
25589,10559,18408
25591,10561,26248
25596,10565,25254
25597,10566,22542
25598,10567,26259
25600,10569,26265
25601,10570,26269
25602,10571,26271
25606,10574,23443
25611,10579,26169
25612,10580,18904
25613,10581,24961
25614,10582,26301
25615,10583,26304
25616,10584,26232
25617,10585,5715
25621,10589,16491
25626,10594,8945
25628,10595,26219
25629,10596,5613
25631,10598,26341
25632,10599,23759
25633,10600,1398
25634,10600,5578
25635,10600,25769
25636,10601,14788
25639,10604,3177
25642,10607,26343
25646,10611,1213
25650,10615,14932
25651,10616,3162
25653,10618,6169
25664,10626,26392
25668,10630,19039
26273,10631,12667
25669,10631,12676
26274,10631,12681
25670,10632,26412
25671,10633,26417
25673,10635,26394
25674,10636,5837
25675,10637,12794
25677,10639,19804
25680,10641,25341
25679,10641,26415
25681,10642,26427
25685,10646,4934
25686,10646,23265
25690,10650,23962
25691,10651,2340
25692,10652,18475
25693,10653,1344
25695,10655,26445
25697,10657,26447
25698,10658,26449
25700,10660,26448
25701,10661,26452
25702,10662,25206
25704,10664,18063
25705,10664,18702
25706,10665,10281
25708,10667,24267
27147,10667,26601
25711,10670,25877
25713,10672,26472
25715,10674,21532
25716,10675,9827
25720,10679,8164
25722,10681,7241
25726,10684,26498
25727,10685,9925
25728,10686,26428
25729,10687,26502
25730,10688,13629
25731,10689,15417
25733,10691,26518
25734,10692,26256
25736,10694,26520
25738,10696,19490
25740,10698,19446
25741,10699,4788
25747,10704,26541
25748,10705,26542
25749,10706,25131
25751,10708,25188
25754,10711,17453
25755,10712,26545
25758,10715,26554
25760,10717,24369
25762,10718,26556
25761,10718,26557
25763,10719,10052
25764,10720,17473
25766,10722,25993
25768,10724,24263
25770,10726,26580
25771,10727,8101
25773,10729,23759
25774,10730,26572
25775,10731,26588
25778,10734,26376
25782,10737,8295
25783,10738,26268
25784,10738,26600
25788,10742,24308
25790,10744,26615
25791,10745,26573
25792,10746,26574
25797,10750,8569
25796,10750,8691
25798,10751,21843
25802,10755,26575
25807,10759,26714
25809,10761,26737
25810,10762,5736
25813,10765,26750
25816,10767,26704
25822,10773,4717
25824,10775,17379
25825,10776,26675
25827,10778,26854
25830,10780,26871
25831,10781,26881
25832,10782,26884
25833,10783,26885
25834,10784,26889
25835,10785,16535
25836,10786,26897
25837,10787,26903
25838,10788,26905
25841,10791,26908
25844,10794,26911
25845,10795,26903
25846,10796,26922
25847,10797,7062
25848,10797,26888
25849,10798,26235
25850,10799,26926
25851,10800,26682
25852,10801,26930
25853,10802,26931
25856,10805,26594
25857,10806,26793
25859,10808,26969
25860,10809,26952
25861,10810,26935
25862,10811,26953
25863,10812,26956
25864,10813,26957
25865,10814,26959
25866,10815,26954
25867,10816,26963
25868,10817,26992
25869,10818,26972
25870,10819,26981
25871,10820,26974
25872,10821,26979
25873,10822,26982
25874,10823,26993
25875,10824,26990
25876,10825,26995
25877,10826,26958
25878,10827,27008
25879,10828,26913
25881,10830,27029
25883,10832,26782
25884,10833,27035
25885,10834,27038
25887,10836,4710
25889,10838,27044
25891,10840,18407
25897,10846,26861
25898,10847,17788
25899,10848,1996
25902,10850,19598
25904,10852,19067
25908,10855,18061
25909,10856,26126
25910,10857,460
25914,10859,27099
25917,10862,27108
25920,10865,26761
25927,10872,27115
25930,10874,27107
25931,10875,12210
25932,10876,27121
25933,10877,26750
25935,10879,26855
25937,10881,27127
25938,10882,27129
25941,10884,27146
25943,10886,26909
25944,10887,1335
25945,10888,27128
25946,10889,24933
25947,10890,27046
25948,10891,27048
25949,10892,27050
25950,10893,27052
25952,10895,27053
25953,10896,27061
25954,10897,27063
25955,10898,27065
25956,10899,26968
25957,10900,27012
25958,10901,27067
25960,10903,27070
25961,10904,27157
25963,10905,27158
25964,10906,23786
25967,10909,27165
25968,10910,17553
25970,10912,24931
25972,10914,4257
26890,10914,24309
26891,10914,24860
26889,10914,26667
26892,10914,27141
27231,10915,24931
25973,10915,27180
25976,10918,26366
25977,10919,10143
25979,10921,12700
25983,10925,21860
25984,10926,27197
25985,10927,24524
25986,10928,27200
25987,10929,18604
25988,10930,12824
25994,10933,26781
25996,10935,26522
25999,10938,26793
26000,10939,9827
26001,10940,16094
26002,10941,15001
26003,10942,6808
26011,10950,27107
26014,10953,27217
26165,10953,27262
26015,10954,6943
26016,10955,18051
26019,10957,17265
26018,10957,17269
26023,10961,21913
26025,10963,25690
26026,10964,5251
26027,10965,24546
26028,10966,23822
26033,10971,27146
26035,10973,27165
26036,10974,24013
26040,10977,27289
26041,10978,23033
26042,10979,19272
26046,10981,27292
26047,10982,26992
26048,10983,24727
26052,10987,19181
26053,10988,27303
26054,10989,26113
26056,10991,12575
26060,10994,12713
26061,10995,24319
26062,10996,26417
26064,10998,24408
26065,10998,27316
26066,10999,27272
26067,11000,24293
26068,11001,21124
26069,11002,5048
26070,11003,13755
26071,11004,25180
26072,11005,27332
26078,11010,1412
26079,11011,24959
26080,11012,26813
26085,11017,4717
26086,11018,27340
26087,11019,24202
26089,11021,27352
26092,11022,1664
26093,11023,27355
26095,11025,27359
26096,11026,27362
26097,11027,16117
26098,11028,1553
26099,11029,27179
26100,11030,27374
26101,11031,27375
26103,11033,1458
26104,11034,27379
26105,11035,26098
26106,11036,26968
26107,11037,18685
26108,11038,424
26109,11039,2015
26112,11042,26098
26116,11046,19133
26117,11047,17751
26118,11048,24720
26119,11049,27408
26120,11050,27413
26121,11051,6706
26122,11052,27419
26124,11054,4116
26126,11056,26575
26128,11058,4021
26130,11060,24768
26133,11062,7657
26132,11062,10694
26134,11063,23387
26136,11065,26366
26137,11066,26573
26138,11067,882
26139,11068,3154
26140,11069,26949
26146,11075,19395
26148,11077,12584
26149,11078,27430
26153,11081,1004
26157,11085,14992
26158,11086,26682
26159,11087,3208
26160,11087,3241
26161,11088,26554
26163,11090,10146
26167,11092,24700
26166,11092,27096
26168,11092,27520
28275,11092,29188
28108,11092,32771
26169,11093,27283
